address	type	name
00472600	Label	s_StartF1_00472600
00472608	Label	s_StartF2_00472608
00472610	Label	s_StartF3_00472610
00472618	Label	s_StartF4_00472618
00472620	Label	s_StartF5_00472620
00472628	Label	s_StartF6_00472628
00472630	Label	s_StartF7_00472630
00472638	Label	s_StartF8_00472638
00472640	Label	s_StartF9_00472640
00472648	Label	s_StartF10_00472648
00472654	Label	s_StartF11_00472654
00472660	Label	s_StartF12_00472660
0047266c	Label	DAT_0047266c
00472670	Label	s_Can't_find_start_code_00472670
00472688	Label	s_Can't_delete_actor_in_display_li_00472688
004726ac	Label	s_Can't_delete_root_part!_004726ac
004726c4	Label	s_No_part_to_delete!_004726c4
004726d8	Label	s_Can't_delete_part_of_limb!_004726d8
0047271c	Label	DAT_0047271c
00472720	Label	s_load_saved_screen_no._out_of_ran_00472720
00472744	Label	s_saved\XXXX.ecs_00472744
00472748	Label	s_d\XXXX.ecs_00472744+4
0047274c	Label	s_XX.ecs_00472744+8
00472750	Label	s_cs_00472744+0xc
00472752	Label	s__00472744+0xe
00472754	Label	DAT_00472754
00472758	Label	s_Error:_Bad_requester_id_00472758
00472770	Label	s_Ecstatica001_00472770
004727b0	Label	s_DoInfoReq_overflow_004727b0
004727c4	Label	DAT_004727c4
004727c8	Label	s_Select_game_to_load_004727c8
004727dc	Label	s_Select_slot_and_type_in_name_to_s_004727dc
00472804	Label	s_Select_MIDI_output_device_00472804
00472820	Label	s_Select_level_of_difficulty_00472820
0047283c	Label	s_Wahlen_Sie_die_Grose_des_zu_0047283c
00472858	Label	s_installierenden_Programms_00472858
00472874	Label	s_Standard_8_Meg_00472874
0047288c	Label	s_Medium_55_Meg_0047288c
004728a4	Label	s_Extra_85_Meg_004728a4
004728bc	Label	s_Alles_180_Meg_004728bc
004728d4	Label	s_Selectionnez_un_niveau_d'install_004728d4
004728fc	Label	s_Moyen_55_Meg_004728fc
00472914	Label	s_Complet_180_Meg_00472914
0047292c	Label	s_Select_level_of_install_required_0047292c
00472950	Label	s_Extra_39_Meg_00472950
00472968	Label	s_+_LoRes_Views_84_Meg_00472968
00472980	Label	s_+_HiRes_Views_136_Meg_00472980
00472998	Label	s_Settings_00472998
004729a4	Label	s_Bad_request_number_004729a4
00472a1c	Label	s_Deleting_files_00472a1c
00472a2c	Label	s_hires_00472a2c
00472a34	Label	s_views_00472a34
00472a3c	Label	s_graphics_00472a3c
00472a48	Label	s_lowgraph_00472a48
00472a54	Label	s_visib_00472a54
00472a5c	Label	s_saved_00472a5c
00472a64	Label	s_files_00472a64
00472a6c	Label	s_Subtitles_ON_00472a6c
00472a88	Label	s_Subtitles_OFF_00472a88
00472aa4	Label	s_Music_ON_00472aa4
00472ac0	Label	s_Music_OFF_00472ac0
00472adc	Label	s_Sound_effects_ON_00472adc
00472af8	Label	s_Sound_effects_OFF_00472af8
00472b14	Label	s_Difficulty_level_EASY_00472b14
00472b30	Label	s_Difficulty_level_MEDIUM_00472b30
00472b4c	Label	s_Difficulty_level_HARD_00472b4c
00472b68	Label	s_Resolution_HIGH_00472b68
00472b84	Label	s_Resolution_LOW_00472b84
00472ba0	Label	s_Can't_find_current_directory_00472ba0
00472bc0	Label	s_No_current_directory_00472bc0
00472bd8	Label	s_ECSTAT_2_00472bd8
00472bdc	Label	s_AT_2_00472bd8+4
00472be0	Label	s__00472bd8+8
00472be4	Label	s_C:\ECSTAT_2_00472be4
00472be8	Label	s_CSTAT_2_00472be4+4
00472bec	Label	s_T_2_00472be4+8
00472bf0	Label	s_Directory_to_install_to:_00472bf0
00472c0c	Label	s_Can't_install_to_same_directory_00472c0c
00472c2c	Label	s_A_directory_must_be_specified_00472c2c
00472c4c	Label	s_A_root_directory_is_not_acceptab_00472c4c
00472c70	Label	s_Path_must_begin_with_drive_lette_00472c70
00472c9c	Label	s_Invalid_drive_specified_00472c9c
00472cb4	Label	s_Can't_install_to_drive_'A:'_or_'_00472cb4
00472cd8	Label	s_Can't_create_specified_directory_00472cd8
00472cfc	Label	s_%s\e_config_00472cfc
00472d08	Label	s_Error_in_configuration_file_00472d08
00472d24	Label	s_install_ECSTATICA._00472d24
00472d38	Label	s_You_do_not_have_sufficient_disk_s_00472d38
00472d64	Label	s_install_more_of_ECSTATICA._00472d64
00472d80	Label	s_You_do_not_have_sufficient_disk_s_00472d80
00472de8	Label	s_Das_Spiel_ist_bereits_in_dieser_G_00472de8
00472e14	Label	s_oder_in_einer_gr%c%ceren_Menge_i_00472e14
00472e40	Label	s_Vous_avez_deja_install%c_ce_nive_00472e40
00472e64	Label	s_d'installation_ou_un_meilleur._00472e64
00472e84	Label	s_or_greater_00472e84
00472e90	Label	s_You_have_already_installed_to_th_00472e90
00472ebc	Label	s_the_requested_level_of_install_00472ebc
00472edc	Label	s_You_do_not_have_sufficient_disk_s_00472edc
00472f08	Label	s_%s\saved_00472f08
00472f14	Label	s_Can't_create_Saved_Game_director_00472f14
00472f38	Label	s_Copying_files_00472f38
00472f48	Label	s_ecstatic_00472f48
00472f54	Label	s_shademap.dat_00472f54
00472f64	Label	s_pallette.raw_00472f64
00472f74	Label	s_shadow.dat_00472f74
00472f80	Label	s_languag.txt_00472f80
00472f8c	Label	s_tscreen.raw_00472f8c
00472f98	Label	s_psyglogo.raw_00472f98
00472fa8	Label	s_aasglogo.raw_00472fa8
00472fb8	Label	s_ultramid.ini_00472fb8
00472fc8	Label	s_ultramid.exe_00472fc8
00472fd8	Label	s_offsets_00472fd8
00472fe0	Label	s_%s\CDPath_00472fe0
00472fec	Label	DAT_00472fec
00472ff0	Label	s_Can't_save_CDpath_00472ff0
00473004	Label	s_Error_writing_configuration_file_00473004
00473028	Label	DAT_00473028
00473029	Label	DAT_00473029
0047302a	Label	DAT_0047302a
0047302b	Label	DAT_0047302b
0047302c	Label	s_files\ECSTATIC_0047302c
0047303c	Label	s_files\ECST2_0047303c
00473048	Label	s_Can't_open_main_file_00473048
00473060	Label	s_%sfiles\ECSTATIC_00473060
00473074	Label	s_Can't_open_secondary_file_00473074
00473090	Label	s_Error_writing_configuration_file_00473090
004730b4	Label	s_Install_cancelled_due_to_error_004730b4
004730d4	Label	s_Installation_complete_004730d4
004730ec	Label	s_direct_from_CD-ROM?_(this_may_be_004730ec
00473114	Label	s_Install_cancelled._Do_you_want_t_00473114
00473144	Label	s_direct_from_CD-ROM?_(this_may_be_00473144
0047316c	Label	s_Install_cancelled._Do_you_want_t_0047316c
0047319c	Label	s_%s\%s_0047319c
004731a4	Label	s_Can't_create_subdirectory_004731a4
004731c0	Label	s_%s\%s%s_004731c0
004731c8	Label	DAT_004731c8
004731cc	Label	s_Can't_read_%s_004731cc
004731dc	Label	s_Can't_write_%s_004731dc
004731ec	Label	s_Can't_find_file:_004731ec
00473200	Label	s_%s\%s*.*_00473200
0047320c	Label	s_Can't_find_files_in:_0047320c
00473224	Label	DAT_00473224
0047322c	Label	s_%s%s*.*_0047322c
00473234	Label	s_%s%s%s_00473234
00473284	Label	s_Unexpected_InfoNum_00473284
00473298	Label	DAT_00473298
0047329c	Label	s_Cancel_0047329c
004732a4	Label	DAT_004732a4
004732a8	Label	DAT_004732a8
004732ac	Label	DAT_004732ac
004732b4	Label	DAT_004732b4
004732bc	Label	DAT_004732bc
004732c4	Label	DAT_004732c4
004732cc	Label	DAT_004732cc
004732d0	Label	s_English_004732d0
004732d8	Label	s_Deutsch_004732d8
004732e0	Label	s_Francais_004732e0
004732ec	Label	DAT_004732ec
004732f4	Label	s_Medium_004732f4
004732fc	Label	DAT_004732fc
00473304	Label	DAT_00473304
0047330c	Label	s_Uninstall_0047330c
00473318	Label	s_Settings..._00473318
00473324	Label	s_Load_game..._00473324
00473334	Label	s_Save_game..._00473334
00473344	Label	s_Start_game_(Female)_00473344
00473358	Label	s_Start_game_00473358
00473380	Label	s_unexpected_ev_%d._00473380
00473394	Label	s_attempt_to_access_nonexistant_Pa_00473394
004733bc	Label	s_attempt_to_access_nonexistant_Pa_004733bc
0047343c	Label	s_attempt_to_access_nonexistant_Th_0047343c
00473468	Label	s_attempt_to_access_nonexistant_Th_00473468
00473494	Label	s_Nonexistant_action_name:_%d_00473494
004734b0	Label	s_attempt_to_access_nonexistant_Ac_004734b0
004734dc	Label	s_attempt_to_access_nonexistant_Ac_004734dc
00473560	Label	s_attempt_to_access_nonexistant_Sc_00473560
0047358c	Label	s_attempt_to_access_nonexistant_Sc_0047358c
00473610	Label	s_attempt_to_access_nonexistant_Co_00473610
00473638	Label	s_attempt_to_access_nonexistant_Co_00473638
004736f0	Label	s_attempt_to_access_nonexistant_Re_004736f0
00473720	Label	s_attempt_to_access_nonexistant_Re_00473720
00473750	Label	s_attempt_to_access_nonexistant_So_00473750
0047377c	Label	s_attempt_to_access_nonexistant_So_0047377c
00473800	Label	s_Nonexistant_Texture_name:_%d_00473800
00473820	Label	s_attempt_to_access_nonexistant_Te_00473820
0047384c	Label	s_attempt_to_access_nonexistant_Te_0047384c
004738d8	Label	s_attempt_to_access_nonexistant_Po_004738d8
00473904	Label	s_attempt_to_access_nonexistant_Po_00473904
00473930	Label	s_attempt_to_access_nonexistant_Tr_00473930
0047395c	Label	s_attempt_to_access_nonexistant_Tr_0047395c
00473988	Label	s__00473988
00473994	Label	s_ev_NO_EVENT_00473994
004739ac	Label	s_ev_ROTATE_004739ac
004739c4	Label	s_ev_OFFSET_004739c4
004739dc	Label	s_ev_COLOUR_004739dc
004739f4	Label	s_ev_VECTOR1_004739f4
00473a0c	Label	s_ev_VECTOR2_00473a0c
00473a24	Label	s_ev_VECTOR3_00473a24
00473a3c	Label	s_ev_ADD_PART_00473a3c
00473a54	Label	s_ev_ADD_THING_00473a54
00473a6c	Label	s_ev_TYPE_00473a6c
00473a84	Label	s_ev_ADD_PART_TO_THING_00473a84
00473a9c	Label	s_ev_PSEUDO_ACTION_00473a9c
00473ab4	Label	s_ev_PSEUDO_ACTION_2_00473ab4
00473acc	Label	s_ev_PSEUDO_KEY_00473acc
00473ae4	Label	s_ev_DISP_PNT_00473ae4
00473afc	Label	s_ev_FLAGS_00473afc
00473b14	Label	s_ev_MOVE_ACT_00473b14
00473b2c	Label	s_ev_RAND_ACT_00473b2c
00473b44	Label	s_ev_RAND_INFO_00473b44
00473b5c	Label	s_ev_ROTATE_THING_00473b5c
00473b74	Label	s_ev_MOVE_THING_00473b74
00473b8c	Label	s_ev_START_POSITION_00473b8c
00473ba4	Label	s_ev_THING_FLAGS_00473ba4
00473bbc	Label	s_ev_SCRIPT_MOVE_00473bbc
00473bd4	Label	s_ev_SCRIPT_TURN_00473bd4
00473bec	Label	s_ev_SPAWN_ACTION_00473bec
00473c04	Label	s_ev_PSEUDO_SCENE_00473c04
00473c1c	Label	s_ev_PSEUDO_SCRIPT_00473c1c
00473c34	Label	s_ev_NEXT_SCENE_00473c34
00473c4c	Label	s_ev_ANCHOR_PART_00473c4c
00473c64	Label	s_ev_LOOSEN_JOINT_00473c64
00473c7c	Label	s_ev_UNLOOSEN_JOINT_00473c7c
00473c94	Label	s_ev_POSITION_00473c94
00473cac	Label	s_ev_2_PART_LIMB_00473cac
00473cc4	Label	s_ev_FIX_PART_00473cc4
00473cdc	Label	s_ev_UNFIX_PART_00473cdc
00473cf4	Label	s_ev_UNMAKE_LIMB_00473cf4
00473d0c	Label	s_ev_REORIENT_THING_00473d0c
00473d24	Label	s_ev_ABSOLUTE_POS_00473d24
00473d3c	Label	s_ev_ABSOLUTE_ROT_00473d3c
00473d54	Label	s_ev_ADD_POINT_00473d54
00473d6c	Label	s_ev_OFFSET_POINT_00473d6c
00473d84	Label	s_ev_ADD_TRIANGLE_00473d84
00473d9c	Label	s_ev_COLOUR_TRIANGLE_00473d9c
00473db4	Label	s_ev_TRIANGLE_FLAGS_00473db4
00473dcc	Label	s_ev_TRI_SHADE_NAME_00473dcc
00473de4	Label	s_ev_INTERACT_00473de4
00473dfc	Label	s_ev_POINT_TO_POINT_00473dfc
00473e14	Label	s_ev_HELD_OFFSET_00473e14
00473e2c	Label	s_ev_HELD_ROTATE_00473e2c
00473e44	Label	s_ev_HELD_OFF_LEFT_00473e44
00473e5c	Label	s_ev_HELD_ROT_LEFT_00473e5c
00473e74	Label	s_ev_BACKGROUND_00473e74
00473e8c	Label	s_ev_PSEUDO_SCENE_2_00473e8c
00473ea4	Label	s_ev_PSEUDO_REP_00473ea4
00473ebc	Label	s_ev_REP_ENTRY_00473ebc
00473ed4	Label	s_ev_ACTOR_REP_00473ed4
00473eec	Label	s_ev_DEF_ROTATE_00473eec
00473f04	Label	s_ev_DEF_OFFSET_00473f04
00473f1c	Label	s_ev_DEF_VECTOR1_00473f1c
00473f34	Label	s_ev_DEF_VECTOR2_00473f34
00473f4c	Label	s_ev_DEF_COLOUR_00473f4c
00473f64	Label	s_ev_DEF_FLAGS_00473f64
00473f7c	Label	s_ev_DEF_POSITION_00473f7c
00473f94	Label	s_ev_CUT_PART_00473f94
00473fac	Label	s_ev_THING_CODE_00473fac
00473fc4	Label	s_ev_PART_TEXTURE_00473fc4
00473fdc	Label	s_ev_END_ACTION_00473fdc
00473ff4	Label	s_ev_SHADE_00473ff4
0047400c	Label	s_ev_MAKE_QUAD_0047400c
00474024	Label	s_ev_TRI_TEX_NAME_00474024
0047403c	Label	s_ev_TRI_TEXTURE1_0047403c
00474054	Label	s_ev_TRI_TEXTURE2_00474054
0047406c	Label	s_ev_TRI_TEXTURE3_0047406c
00474084	Label	s_ev_THING_CODE_2_00474084
0047409c	Label	s_**_unknown_event_type_0047409c
004740b4	Label	s_%4.4x_%4.4x_%4.4x_004740b4
004740cc	Label	DAT_004740cc
004740d4	Label	s_***_error_***_004740d4
004740e4	Label	DAT_004740e4
0047414c	Label	DAT_0047414c
00474150	Label	DAT_00474150
00474154	Label	DAT_00474154
00474156	Label	DAT_00474156
00474158	Label	s_Unknown_name_indicator_in_token_%_00474158
0047417c	Label	s_Unknown_name_indicator_0047417c
00474194	Label	s_Actor_'%s'_exists,_overwrite?_00474194
004741b4	Label	s_Found_FIXED_part_004741b4
004741c8	Label	s_Action_'%s'_exists,_overwrite?_004741c8
004741e8	Label	s_Found_FIXED_event_in_action_004741e8
00474204	Label	s_Can't_remove_Rep._without_name_00474204
00474224	Label	s_Can't_remove_Rep._not_in_reperto_00474224
0047424c	Label	s_Repertoire_'%s'_exists,_overwrit_0047424c
00474270	Label	s_unexpected_event_type_in_reperto_00474270
00474298	Label	s_unexpected_event_type_in_reperto_00474298
004742c0	Label	s_token_store_overflow_004742c0
004742d8	Label	s_NOT_Present_004742d8
004742d9	Label	s_OT_Present_004742d8+1
004742e4	Label	s_CheckActor_004742e4
004742f0	Label	s_Sound_in_Scene_004742f0
00474300	Label	s_Sound_in_Action_00474300
00474310	Label	s_Sound_in_Actor_00474310
00474320	Label	s_Sound_in_Rep_00474320
00474330	Label	s_Sound_in_other_Sound_00474330
00474348	Label	s_Loading_Sound_over_existing_Soun_00474348
0047436c	Label	s_Loading_Sound_without_name_0047436c
00474388	Label	DAT_00474388
0047438c	Label	s_Can't_load_file_0047438c
0047439c	Label	s_Not_a_Fantasy_file!_0047439c
004743b0	Label	DAT_004743b0
004743b4	Label	DAT_004743b4
004743b8	Label	s_Can't_open_printer!_004743b8
004743cc	Label	s_Bad_file_version:_check_&_re-sav_004743cc
004743f0	Label	s_name_too_long_004743f0
00474400	Label	s_part_name_%d_'%s'_00474400
00474414	Label	s_actor_name_%d_'%s'_00474414
00474428	Label	s_action_name_%d_'%s'_00474428
00474440	Label	s_scene_name_%d_'%s'_00474440
00474454	Label	s_point_name_%d_'%s'_00474454
00474468	Label	s_tri_name_%d_'%s'_00474468
0047447c	Label	s_code_name_%d_'%s'_0047447c
00474490	Label	s_rep._name_%d_'%s'_00474490
004744a4	Label	s_sound_name_%d_'%s'_004744a4
004744b8	Label	s_map_area_name_%d_'%s'_004744b8
004744d0	Label	s_texture_name_%d_'%s'_004744d0
004744e8	Label	s_Scene_'%s'_exists,_overwrite?_004744e8
00474508	Label	s_Found_FIXED_event_in_scene_00474508
00474524	Label	s_Too_many_different_Part_names!!_00474524
00474544	Label	s_Part_name_store_overflow!!_00474544
00474560	Label	s_Too_many_different_Actor_names!!_00474560
00474584	Label	s_Actor_name_store_overflow!!_00474584
004745a0	Label	s_too_many_different_Action_names_004745a0
004745c0	Label	s_Action_name_store_overflow_004745c0
004745dc	Label	s_too_many_different_Scene_names_004745dc
004745fc	Label	s_Scene_name_store_overflow_004745fc
00474618	Label	s_too_many_different_Code_names_00474618
00474638	Label	s_Code_name_store_overflow_00474638
00474654	Label	s_too_many_different_Repertoire_na_00474654
00474678	Label	s_Repertoire_name_store_overflow_00474678
00474698	Label	s_too_many_different_Sound_names_00474698
004746b8	Label	s_Sound_name_store_overflow_004746b8
004746d4	Label	s_too_many_different_MapArea_names_004746d4
004746f8	Label	s_MapArea_name_store_overflow_004746f8
00474714	Label	s_too_many_different_Texture_names_00474714
00474738	Label	s_Texture_name_store_overflow_00474738
00474754	Label	s_too_many_different_Point_names_00474754
00474774	Label	s_Point_name_store_overflow_00474774
00474790	Label	s_too_many_different_Triangle_name_00474790
004747b4	Label	s_Triangle_name_store_overflow_004747b4
004747d4	Label	s_unknown_type_=_%d_004747d4
004747e8	Label	s_unknown_event_type_in_merge_name_004747e8
0047480c	Label	s_sondoor1_0047480c
00474818	Label	s_Can't_find_sondoor1_name_00474818
00474834	Label	s_sorclear_00474834
00474840	Label	s_Can't_find_sorclear_name_00474840
004748ac	Label	s_offsets_004748ac
004748b4	Label	s_Can't_open_offsets_file_004748b4
00474984	Label	s_Can't_load_negative_camera_00474984
004749a0	Label	s_views\XXXX.raw_004749a0
004749b0	Label	s_hires\XXXX.raw_004749b0
004749c0	Label	DAT_004749c0
004749c4	Label	DAT_004749c4
004749c8	Label	s_packed_info_too_big!_004749c8
004749e0	Label	s_Can't_load_view_004749e0
00474a1c	Label	s_graphics\_00474a1c
00474a28	Label	s_lowgraph\_00474a28
00474a34	Label	s_Not_enough_memory_for_Graphic_00474a34
00474a54	Label	s_Save_screen_shot_only_in_HiRes_00474a54
00474a74	Label	DAT_00474a74
00474a7c	Label	s_File_name:_00474a7c
00474a88	Label	s_scrnshot\_00474a88
00474a94	Label	DAT_00474a94
00474a98	Label	s_Saved_%s_00474a98
00474aa4	Label	s_Can't_save_screen_shot_00474aa4
00474abc	Label	s_views\XXXX.pa3_00474abc
00474acc	Label	s_views\XXXX.pa2_00474acc
00474adc	Label	s_views\XXXX.pal_00474adc
00474aec	Label	s_visib\XXXX.vis_00474aec
00474afc	Label	DAT_00474afc
00474b04	Label	s_Not_a_valid_visibility_map_00474b04
00474b20	Label	s_visibility_info_too_big!_00474b20
00474b5c	Label	s_Can't_load_view_00474b5c
00474b6c	Label	s_Vil/Zombi_00474b6c
00474b78	Label	s_Vil/SmGal_00474b78
00474b84	Label	s_Vil/Galag_00474b84
00474b90	Label	s_Vil/Cyclo_00474b90
00474b9c	Label	s_Vil/Wolf_00474b9c
00474ba8	Label	s_Vil/Red_D_00474ba8
00474bb4	Label	s_Sml_Galag_00474bb4
00474bc0	Label	s_Mushroom_00474bc0
00474bcc	Label	s_Mummy_00474bcc
00474bd8	Label	s_Galagon_00474bd8
00474be4	Label	s_Amazon_00474be4
00474bf0	Label	s_Fish_00474bf0
00474bfc	Label	s_Fairy_Blu_00474bfc
00474c08	Label	s_Fairy_Grn_00474c08
00474c14	Label	s_Red_Devil_00474c14
00474c20	Label	s_Good_Nite_00474c20
00474c2c	Label	s_Bad_Nite_00474c2c
00474c38	Label	s_Skeleton_00474c38
00474c44	Label	s_Hunchback_00474c44
00474c50	Label	s_Werewolf_00474c50
00474c5c	Label	s_Bat_Stone_00474c5c
00474c68	Label	s_Demon_00474c68
00474c74	Label	s_Eel_Eye_00474c74
00474c80	Label	s_Ken_Dorc_00474c80
00474c8c	Label	s_Statue_00474c8c
00474c98	Label	s_Red_Dwarf_00474c98
00474ca4	Label	s_Sprite_00474ca4
00474cb0	Label	s_Monk_00474cb0
00474cbc	Label	s_Sml_Grn_S_00474cbc
00474cc8	Label	s_Sml_Blk_S_00474cc8
00474cd4	Label	s_Grn_Spidr_00474cd4
00474ce0	Label	s_Zombie_00474ce0
00474cec	Label	s_Cyclops_00474cec
00474cf8	Label	s_Stone_Trl_00474cf8
00474d04	Label	s_Orc_00474d04
00474d10	Label	s_Barbarian_00474d10
00474d1c	Label	s_Blk_Spidr_00474d1c
00474d28	Label	s_Blob_00474d28
00474d34	Label	s_Slime_00474d34
00474d40	Label	s_Beholder_00474d40
00474d4c	Label	s_Ghost_00474d4c
00474d58	Label	s_Goblin_00474d58
00474d64	Label	s_*nothing*_00474d64
00474d8c	Label	s_in_Swap_In_Actor_00474d8c
00474da0	Label	s_Can't_find_Holding_Part_00474da0
00474db8	Label	s_Missing_scene_in_'swap_in_actor'_00474db8
00474ddc	Label	s_Actor_not_in_scene_in_'swap_in_a_00474ddc
00474e04	Label	DAT_00474e04
00474e08	Label	s_Missing_action_in_'swap_in_actor_00474e08
00474e3c	Label	s_sonopndoor_00474e3c
00474ec0	Label	s_Scene_name_error_in_boolean!_00474ec0
00474ee0	Label	s_Number_expected_after_'Activated_00474ee0
00474f08	Label	s_Number_expected_after_'Activated_00474f08
00474f30	Label	s_Random_number_not_initialized_00474f30
00474f50	Label	s_Number_expected_after_'HitPoints_00474f50
00474f78	Label	s_Number_expected_after_'MagicBelo_00474f78
00474f9c	Label	s_2_numbers_expected_after_'Camera_00474f9c
00474fc4	Label	s_2_numbers_expected_after_'Camera_00474fc4
00474fec	Label	s_Unexpected_token_in_boolean_expr_00474fec
00475014	Label	s_Missing_scene_00475014
00475024	Label	s_Unexpected_DrawScene_in_code_00475024
00475044	Label	s_Unexpected_AddScene_in_code_00475044
00475060	Label	s_unexpected_token_'to_DRAW_ROOF'_00475060
00475080	Label	s_2_numbers_expected_after_'SmartB_00475080
004750a8	Label	s_2_numbers_expected_after_'SmartB_004750a8
004750d0	Label	s_Number_expected_after_'Subtitle'_004750d0
004750f4	Label	s_String_expected_after_'Subtitle_X_004750f4
00475118	Label	s_Number_expected_after_'AmbiantSo_00475118
00475140	Label	s_Number_expected_after_'AmbiantSo_00475140
00475168	Label	s_Number_expected_after_'AmbiantSo_00475168
00475194	Label	s_Number_expected_after_MapAreaHei_00475194
004751c0	Label	s_Number_expected_after_'Fade...'_004751c0
004751e0	Label	s_Number_expected_after_'StartTune_004751e0
00475204	Label	DAT_00475204
00475208	Label	s_2_numbers_expected_after_'PutGra_00475208
00475230	Label	s_2_numbers_expected_after_'PutGra_00475230
00475258	Label	s_String_expected_after_'PutGraphi_00475258
00475284	Label	s_Graphic_file_name_too_long!_00475284
004752a0	Label	s_String_expected_after_'ClearGrap_004752a0
004752c8	Label	s_String_expected_after_'LoadGraph_004752c8
004752ec	Label	s_Unexpected_RenderViews_in_code!_004752ec
00475364	Label	s_Scene_name_expected_00475364
00475378	Label	s_Too_many_parameters_00475378
0047538c	Label	s_Actor_name_expected_0047538c
004753a0	Label	s_Number_expected_004753a0
004753b0	Label	s_Code_name_expected_004753b0
004753c4	Label	s_Action_name_expected_004753c4
004753dc	Label	s_Sound_name_expected_004753dc
004753f0	Label	s_Repertoire_name_expected_004753f0
0047540c	Label	s_MapArea_name_expected_0047540c
00475424	Label	s_Numbers_expected_00475424
00475438	Label	s_Unexpected_name_00475438
00475448	Label	s_Error:_'%s'_00475448
004754c0	Label	s_'%s'_%d_004754c0
004754d0	Label	s_Can't_load_action:_004754d0
004754e4	Label	s_'%s'_004754e4
004754f0	Label	s_Action_name_not_in_directory:_004754f0
00475510	Label	s_Unknown_return_from_CheckActionL_00475510
00475538	Label	s_Can't_find_rep_00475538
00475548	Label	s_%ssounds\%s.fan_00475548
00475558	Label	s_Can't_find_sound_00475558
0047556c	Label	s_%sscenes\%s.fan_0047556c
0047557c	Label	s_%sscenes\%s\%s.fan_0047557c
00475590	Label	s_%srep\%s.fan_00475590
004755a0	Label	s_%srep\%s\%s.fan_004755a0
004755b0	Label	s_Can't_find_Rep_004755b0
004755c0	Label	s_%sactors\%s.fan_004755c0
004755d0	Label	s_%sactors\%s\%s.fan_004755d0
004755e4	Label	s_Can't_find_Actor_004755e4
004755f8	Label	s_%sactions\%s\%s_004755f8
00475608	Label	s_%sactions\%s_00475608
00475618	Label	s_Can't_find_actor_00475618
0047562c	Label	s_Actor_not_found_0047562c
0047563c	Label	s_Can't_find_scene_0047563c
00475650	Label	s_%stextures\%s.fan_00475650
00475664	Label	s_Can't_find_texture_00475664
00475678	Label	s_Can't_remove_NULL_scene_00475678
00475690	Label	s_Removing_scene_'%s'_00475690
004756a4	Label	s_Can't_remove_Scene_in_active_lis_004756a4
004756c8	Label	s_Can't_remove_Scene_without_name_004756c8
004756e8	Label	s_Can't_remove_Scene_not_in_SceneT_004756e8
0047570c	Label	s_Can't_remove_Scene_with_current_T_0047570c
00475734	Label	s_Removed_scene_'%s'_00475734
00475748	Label	s_Actor_'%s'_00475748
00475754	Label	s_Can't_remove_Actor_in_active_lis_00475754
00475778	Label	s_Can't_remove_Actor_without_name_00475778
00475798	Label	s_Can't_remove_main_Actor_00475798
004757b0	Label	s_Can't_remove_Actor_not_in_ThingT_004757b0
004757d4	Label	s_Can't_remove_Actor_with_current_T_004757d4
004757fc	Label	s_Sound_storage_overflow_004757fc
00475814	Label	s_Removing_sound_'%s'_00475814
00475828	Label	s_Can't_remove_Sound_without_name_00475828
00475848	Label	s_Can't_remove_Sound_-_name_out_of_00475848
00475870	Label	s_Can't_remove_Sound_not_in_SoundT_00475870
00475894	Label	s_Texture_storage_overflow_00475894
004758b0	Label	s_Can't_remove_Texture_without_nam_004758b0
004758d4	Label	s_Can't_remove_Texture_-_name_out_o_004758d4
00475900	Label	s_Can't_remove_Texture_not_in_Text_00475900
00475928	Label	s_Removing_rep._'%s'_00475928
0047593c	Label	s_Can't_remove_Rep._without_name_0047593c
0047595c	Label	s_Can't_remove_Rep._not_in_reperto_0047595c
00475984	Label	s_Can't_remove_Rep._in_use_by_acto_00475984
004759a8	Label	s_Can't_remove_Rep._named_in_actor_004759a8
004759cc	Label	s_Can't_remove_Rep_with_current_Ti_004759cc
004759f0	Label	s_Removing_action_'%s'_004759f0
00475a08	Label	s_Can't_remove_Action_without_name_00475a08
00475a2c	Label	s_Can't_remove_Action_not_in_Actio_00475a2c
00475a54	Label	s_Can't_remove_Action_in_use_by_ac_00475a54
00475a78	Label	s_Can't_remove_Action_with_current_00475a78
00475aa0	Label	s_Event_heap_overflow_00475aa0
00475ab4	Label	s_Action_heap_overflow_00475ab4
00475acc	Label	s_Script_heap_overflow_00475acc
00475ae4	Label	s_Actor_heap_overflow_00475ae4
00475af8	Label	s_Part_heap_overflow_00475af8
00475b0c	Label	s_Scene_heap_overflow_00475b0c
00475b20	Label	s_Repertoire_heap_overflow_00475b20
00475b3c	Label	s_Point_heap_overflow_00475b3c
00475b50	Label	s_Triangle_heap_overflow_00475b50
00475b68	Label	s_Key_heap_overflow_00475b68
00475b7c	Label	s_Freeing_Sound_with_DSBuffer!!!!_00475b7c
00475b9c	Label	s_Sound_heap_overflow_00475b9c
00475bb0	Label	s_Texture_heap_overflow_00475bb0
00475bc8	Label	s_Timed_Action_heap_overflow_00475bc8
00475be4	Label	s_save_game_no._out_of_range_00475be4
00475c00	Label	s_saved\XXXX.ecs_00475c00
00475c10	Label	DAT_00475c10
00475c14	Label	s_Can't_find_Script_in_SaveGame_00475c14
00475c34	Label	s_RootScene_..._00475c34
00475c44	Label	s_MapArea_ElementNum_out_of_range_00475c44
00475c64	Label	s_Can't_open_file_to_save_game_00475c64
00475c84	Label	s_load_game_no._out_of_range_00475c84
